Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),24.0,"crafts it attendance changing fibre washers head 80,81,135",18,Breakdown,False,True,False,False,False,2021,5,26,7,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),15.0,fobbing head changed head 61,18,Short Stop,False,False,False,False,True,2021,5,28,11,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),14.0,trying to identify underfilling head.,18,Short Stop,False,True,False,False,False,2021,5,28,19,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),29.0,underfilling heads filling bins in cell 2. heads 85 122 and 132 fibre washers changed,18,Breakdown,False,True,False,False,False,2021,5,28,20,4,False
Machine Stop,Filler,Control panel,Fault not listed,4.0,fault gas controller. Had to reset filler 3 times in a row,18,Short Stop,False,True,False,False,False,2021,5,28,22,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),16.0,stop start trying to locate fobing heads over the course of the hour,18,Short Stop,False,True,False,False,False,2021,5,29,21,5,True
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),3.0,Stopped filer to investigate possible fobbing head,18,Short Stop,True,False,False,False,False,2021,5,30,8,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),11.0,Crafts changing fibre washer on head 107,18,Breakdown,True,False,False,False,False,2021,5,30,8,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),5.0,Stoppeed filler to investigate possible fobbing head on valve 105,18,Short Stop,True,False,False,False,False,2021,5,30,9,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),14.0,crafts changed fibre washer on fobbing head 105,18,Breakdown,False,False,False,False,True,2021,5,30,19,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,operator investigating underfills due to cell two getting many bins,18,Short Stop,False,False,False,False,True,2021,5,30,22,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),13.0,crafts changed fibre washer on fobbing head 29,18,Breakdown,False,False,False,False,True,2021,5,30,23,6,True
Machine Stop,Filler,Filling heads,Fault not listed,11.0,multiple fobbing heads,18,Short Stop,False,False,True,False,False,2021,6,1,13,1,False
Machine Stop,Filler,Filling heads,Fault not listed,20.0,stop starting getting going after asset care,18,Short Stop,False,False,True,False,False,2021,6,1,13,1,False
Machine Stop,Filler,Filling heads,Fault not listed,21.0,Sorting froffing heads. #94 #105 #122 #137 #143 #145,18,Short Stop,False,False,True,False,False,2021,6,1,14,1,False
Machine Stop,Filler,Filling heads,Fault not listed,10.0,multiple fobbing heads - checked all snifting valves to see if stuck,18,Short Stop,False,False,True,False,False,2021,6,1,14,1,False
Machine Stop,Filler,Filling heads,Fault not listed,15.0,identifieing fobbing heads,18,Short Stop,False,False,True,False,False,2021,6,1,15,1,False
Machine Stop,Filler,Bowl level,Fault not listed,5.0,beer to cans,18,Short Stop,True,False,False,False,False,2021,6,1,20,1,False
Machine Stop,Filler,In-feed scroll,Cans jammed,14.0,can jammed in starwheel causing seamer jams,18,Breakdown,True,False,False,False,False,2021,6,2,2,2,False
Machine Stop,Filler,In-feed scroll,Cans jammed,4.0,cans jammed in infeed scroll operator removed and reset,18,Short Stop,False,True,False,False,False,2021,6,2,14,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),30.0,"identified fobbing heads changed fiber washers heads 107,106 ,127 ,82 ,83",18,Short Stop,False,True,False,False,False,2021,6,3,12,3,False
Machine Stop,Filler,In-feed scroll,Cans jammed,4.0,can damage,18,Short Stop,False,False,True,False,False,2021,6,4,4,4,False
Machine Stop,Filler,Control panel,Fault not listed,20.0,Checking TPO in spec after CIP / start up,18,Breakdown,True,False,False,False,False,2021,6,8,14,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),19.0,Intermittant under filling heads crafts investigating,18,Breakdown,True,False,False,False,False,2021,6,8,14,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),9.0,"crafts changed fibre washer on fobbing head 137,handed over from previous shift",18,Breakdown,False,False,False,False,True,2021,6,8,19,1,False
Machine Stop,Filler,Filling heads,Fault not listed,6.0,stopped to tighten scroll guide that was loose,18,Short Stop,False,False,False,False,True,2021,6,8,19,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),17.0,"crafts changinging fibre washers on fobbing heads 81,83",18,Breakdown,False,False,False,False,True,2021,6,8,19,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),14.0,crafts changing fibre washer on fobbing head 122,18,Breakdown,False,False,False,False,True,2021,6,9,4,2,False
Machine Stop,Filler,Clutch,Fault not listed,2.0,filler clutch alarm - no fault,18,Short Stop,False,False,True,False,False,2021,6,9,7,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),11.0,issues with fobbing heads identifiying,18,Breakdown,False,True,False,False,False,2021,6,12,9,5,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),25.0,head 81 83 fibre washer changed and parts checked,18,Breakdown,False,True,False,False,False,2021,6,12,9,5,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),16.0,head 138 140 fibre washer changed and parts checked,18,Breakdown,False,True,False,False,False,2021,6,12,9,5,True
Machine Stop,Filler,Bowl level,Level Control,136.0, issue with ring bowl level and weights being low ring bowl level was reading 78  when bowl was empty so increased ring bowl level away from standard to 165 which incresed can levels and weights but not consitant so deciced to stop filler and calibrate ri,18,Short Stop,False,True,False,False,False,2021,6,12,10,5,True
Machine Stop,Filler,Cams,CAM out of position,136.0,cam 5 out of position crafts replacing cam 5 sensor,18,Breakdown,False,False,False,False,True,2021,6,13,13,6,True
Machine Stop,Filler,Cams,CAM out of position,55.0,cam 5 out of position/crafts re-wired sensor,18,Breakdown,False,False,False,False,True,2021,6,13,15,6,True
Machine Stop,Filler,Scroll,Fault not listed,4.0,damaged cans,18,Short Stop,False,True,False,False,False,2021,6,14,4,0,False
Machine Stop,Filler,Control panel,Fault not listed,3.0,MB On seamer flush from handover,18,Short Stop,False,False,True,False,False,2021,6,14,7,0,False
Machine Stop,Filler,Bowl pressure,Fault not listed,12.0,MB Valve 6403 faulted on the flow plates. Opened and closed valve to re set sensor.,18,Short Stop,False,False,False,False,True,2021,6,14,12,0,False
Machine Stop,Filler,Bowl level,Fault not listed,22.0,issue with buffers tanks unable to imput data for beer handling on data capture buffer tank pressures reading to low reading at 0.5 crafts called and are making adjustment to pipe work C02 infeed to buffer tanks to up pressure back to spec,18,Breakdown,False,True,False,False,False,2021,6,14,19,0,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,crafts called to change fibre washer on head 70 as operator identified to be fobbing,18,Breakdown,False,True,False,False,False,2021,6,14,21,0,False
Machine Stop,Filler,Bowl pressure,Pressure Control,63.0,Masoneilion valve in fault not sending beer to filler crafts busy on line 17,18,Breakdown,True,False,False,False,False,2021,6,15,14,1,False
Machine Stop,Filler,In-feed scroll,Fault not listed,98.0,Can stop air line connection blown off / broken needs replacing,18,Breakdown,True,False,False,False,False,2021,6,15,15,1,False
Machine Stop,Filler,Filling heads,Fault not listed,10.0,investigating fobbing heads,18,Short Stop,True,False,False,False,False,2021,6,15,16,1,False
Machine Stop,Filler,Filling heads,Fault not listed,13.0,investigation underfilling heads,18,Short Stop,True,False,False,False,False,2021,6,15,16,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),12.0,head 122 fobbing crafts changing fibre washer,18,Breakdown,False,False,False,False,True,2021,6,15,22,1,False
Machine Stop,Filler,Filling heads,Fault Not Listed,20.0,abv  alarm on start up - reset and alarmed again - liased with the brewery and lab coming over at 5.05 abv took cans to the lab - lab okd at 4.88 reseting again - tested and lab tech  adjusted alkailizer,18,Short Stop,False,False,False,False,True,2021,6,16,22,2,False
Machine Stop,Filler,Bowl level,Level Control,29.0,suspected masonelian valve fault as not allowing bowl level to regulate found solenoid sticking in the air supply disconnected and cleaned abv alarmed a further two times reported to lab coming over to check abv again resetting alarm again so lab can meas,18,Short Stop,False,False,False,False,True,2021,6,16,22,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),6.0,trying to identify fobing head,18,Short Stop,False,False,True,False,False,2021,6,17,7,3,False
Machine Stop,Filler,Starwheel,Cans jammed,13.0,can jammed in starwheel causing damage to other cans,18,Short Stop,False,False,True,False,False,2021,6,17,15,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),5.0,"investigation, fobbing heads  at 71 & 72.",18,Short Stop,True,False,False,False,False,2021,6,17,23,3,False
Machine Stop,Filler,Filling heads,Fault not listed,5.0,investigating fobbing heads,18,Short Stop,True,False,False,False,False,2021,6,18,1,4,False
Machine Stop,Filler,Filling heads,Fault not listed,5.0,investigating fobbing heads,18,Short Stop,True,False,False,False,False,2021,6,18,1,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),28.0,"Fobbing heads at 70, 71 and 105, fibre washers changed",18,Breakdown,True,False,False,False,False,2021,6,18,1,4,False
Machine Stop,Filler,Filling heads,Fault not listed,5.0,investigating fobbing head,18,Short Stop,True,False,False,False,False,2021,6,18,4,4,False
Machine Stop,Filler,In-feed scroll,Cans jammed,5.0,can damage on scroll,18,Short Stop,True,False,False,False,False,2021,6,19,4,5,True
Machine Stop,Filler,In-feed scroll,Cans jammed,6.0,cans jammed in infeed scroll operator removed and reset,18,Short Stop,False,True,False,False,False,2021,6,19,17,5,True
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,7.0,damaged cans coming in through infeed scroll operator removing,18,Short Stop,False,True,False,False,False,2021,6,20,14,6,True
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,9.0,damaged can enter scroll and got caught damaged all other cans which entered operator removing all,18,Short Stop,False,True,False,False,False,2021,6,20,17,6,True
Machine Stop,Filler,Scroll,Fault not listed,5.0,can jammed,18,Short Stop,False,False,True,False,False,2021,6,21,3,0,False
Machine Stop,Filler,PILZ system,Full safety circuit tripped,3.0,all e stops alarmed,18,Short Stop,False,False,True,False,False,2021,6,21,4,0,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),228.0,"MB Multiple underfilling heads. Crafts in attendance. Fibre washers 15,14,6,5, 7, 8, 86, 91 + 93",18,Short Stop,False,False,False,False,True,2021,6,22,15,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),93.0,ongoing fobbing heads from previous shift - fibre washers changed on 106 107 90 91 92 129 79 81  117 118 filler stop starting,18,Short Stop,False,True,False,False,False,2021,6,22,20,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),88.0,ongoing fobbing heads from previous shift - fibre washers changed on 106 107 90 91 92 129 79 81  117 118 filler stop starting - technicians still ivestigating found central column leaking beer and multiple heads leaking from purge valve,18,Breakdown,False,True,False,False,False,2021,6,22,22,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),104.0,ongoing fobbing heads from previous shift - fibre washers changed on 106 107 90 91 92 129 79 81  117 118 filler stop starting - technicians still ivestigating found central column leaking beer and multiple heads leaking from purge valve -snift valves also,18,Short Stop,False,True,False,False,False,2021,6,23,0,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),119.0,ongoing problem with fobbing heads - head 91 changed,18,Breakdown,False,True,False,False,False,2021,6,23,2,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),103.0,on going problem with fobbing heads,18,Breakdown,False,True,False,False,False,2021,6,23,4,2,False
Machine Stop,Filler,Filling heads,Fault not listed,61.0,onn going problem with fobbing heads - stopped and done a filler flush x2,18,Short Stop,False,True,False,False,False,2021,6,23,6,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),106.0,"heads 81,149,148,129,130,101",18,Breakdown,True,False,False,False,False,2021,6,23,7,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),26.0,"102,70,71,122",18,Short Stop,True,False,False,False,False,2021,6,23,11,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),51.0,Filler head changed on 70,18,Breakdown,True,False,False,False,False,2021,6,24,14,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),60.0,"Continuing to work on Head 70, showing apprentice.",18,Breakdown,True,False,False,False,False,2021,6,24,15,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),10.0,MB Empty cans coming off the filler and causing crashes in the seamer. Crafts in attendance.,18,Short Stop,False,False,False,False,True,2021,6,25,1,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,MB Crafts replaced a fibre washer.,18,Short Stop,False,False,False,False,True,2021,6,25,1,4,False
Machine Stop,Filler,Bowl pressure,Fault not listed,15.0,rinse bowl after cip and tpo checks,18,Breakdown,True,False,False,False,False,2021,6,25,20,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),35.0,",127,132, fibre washes",18,Short Stop,True,False,False,False,False,2021,6,25,20,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),45.0,"123,124,125 fibre washers",18,Short Stop,True,False,False,False,False,2021,6,25,21,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),35.0,"122,134 fibre washers",18,Short Stop,True,False,False,False,False,2021,6,25,22,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,head 122 fobbing,18,Short Stop,True,False,False,False,False,2021,6,26,3,5,True
Machine Stop,Filler,Filling heads,Fault not listed,11.0,Foaming heads #81 #76,18,Short Stop,True,False,False,False,False,2021,6,26,10,5,True
Machine Stop,Filler,Filling heads,Fault not listed,10.0,Sorting froffing heads onnstartr up.,18,Short Stop,True,False,False,False,False,2021,6,26,16,5,True
Machine Stop,Filler,Bubble breaker,Fault not listed,9.0,MB Stopped filler due to High TPOs. Checked 6 cans all good.,18,Short Stop,False,True,False,False,False,2021,6,27,15,6,True
Machine Stop,Filler,Filling heads,Fault not listed,1.0,Froffing heads.,18,Short Stop,False,False,True,False,False,2021,6,28,5,0,False
Machine Stop,Filler,Door,Fault not listed,4.0,"Door sensor would not activate,",18,Short Stop,False,False,True,False,False,2021,6,28,20,0,False
Machine Stop,Filler,Lubrication issues,Fault not listed,45.0,crafts doing lubrication P M,18,Short Stop,False,False,False,False,True,2021,6,29,13,1,False
Machine Stop,Filler,Filling heads,Fault not listed,81.0,"head 73 leaking,crafts taking head apart to check seals, and changed filling needle",18,Breakdown,False,False,False,False,True,2021,6,29,14,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),11.0,"fobbing heads 111,113,crafts changing fibre washers",18,Breakdown,False,False,False,False,True,2021,6,29,15,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),34.0,"crafts changing fibre washers on fobbing heads,122,123,124",18,Breakdown,False,False,False,False,True,2021,6,29,16,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,"crafts replaced fibre washer and springs on fobbing head,128",18,Breakdown,False,False,False,False,True,2021,6,29,16,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),9.0,"crafts changed fibre washer on fobbing head 129,",18,Breakdown,False,False,False,False,True,2021,6,29,16,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),12.0,"crafts changed fibre washers again on fobbing heads 123,124,125",18,Breakdown,False,False,False,False,True,2021,6,29,17,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),16.0,head 122 changed fibre washer again,18,Short Stop,False,False,False,False,True,2021,6,29,17,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),17.0,identifying fobbing heads,18,Short Stop,False,True,False,False,False,2021,6,29,20,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),14.0,"crafts looking at unerfilling heads 123,124 changed fibre washers",18,Short Stop,False,True,False,False,False,2021,6,29,20,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),67.0,"still hasving issues with head 123, craft investigating. Heads 123 and 81 need changing. Crafts have changed fibre washers and springs and the problem still there. No filling heads built in craft workshop therefore shift manager instructed to run whilst m",18,Breakdown,False,True,False,False,False,2021,6,29,21,1,False
Machine Stop,Filler,In-feed scroll,Cans jammed,12.0,MB Bad can crash in the infeed scroll.,18,Short Stop,False,False,False,False,True,2021,6,30,15,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),75.0,MB Identified and replaced fibre washers 101 93 81 73.,18,Short Stop,False,False,False,False,True,2021,6,30,16,2,False
Machine Stop,Filler,In-feed scroll,Can quality coming into scroll,10.0,cans damaged on scroll,18,Breakdown,True,False,False,False,False,2021,7,1,10,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,MB investigation to identify fobbing heads. Heads 83 and 81 need fibre washers changing. 81 changed 3 times in 3 days. Crafts informed.,18,Short Stop,False,False,False,False,True,2021,7,2,3,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),17.0,MB Fibre washers 83 and 81 changed crafts in attendance.,18,Breakdown,False,False,False,False,True,2021,7,2,3,4,False
Machine Stop,Filler,Filling heads,Fault not listed,5.0,"investigation for fobbing head 124, crafts called",18,Short Stop,True,False,False,False,False,2021,7,2,13,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),17.0,"operator starting up after asset care located fobbing head 125, called craft to investigate",18,Short Stop,False,True,False,False,False,2021,7,6,15,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),29.0,"underfilling heads on head 125 and 72, waiting for craft assistance they Are on another job , craft changing fibre washer on both heads",18,Short Stop,False,True,False,False,False,2021,7,6,16,1,False
Machine Stop,Filler,In-feed scroll,Cans jammed,4.0,casns jammed in infeed scroll operator removed and reset,18,Short Stop,False,True,False,False,False,2021,7,6,17,1,False
Machine Stop,Filler,Lubrication issues,Fault not listed,26.0,,18,Short Stop,False,False,True,False,False,2021,7,6,18,1,False
Machine Stop,Filler,Filling heads,Fault not listed,5.0,idenifying fobbing head and checking condition (head 23),18,Short Stop,False,True,False,False,False,2021,7,8,4,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),4.0,head,18,Short Stop,False,False,False,False,True,2021,7,8,13,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),35.0,crafts changing beer seat on fobbing head 74,18,Breakdown,False,False,False,False,True,2021,7,8,14,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),19.0,beer seat seal damaged causing beer to leak from head 73,18,Breakdown,False,False,False,False,True,2021,7,8,15,3,False
Machine Stop,Filler,In-feed scroll,Cans jammed,7.0,jammed cans on infeed scroll,18,Breakdown,True,False,False,False,False,2021,7,9,15,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),9.0,Fobbing head 22 fibre washer changed,18,Breakdown,False,False,False,False,True,2021,7,9,22,4,False
Machine Stop,Filler,Tappet chain,Cans jammed,4.0,npr can jam,18,Short Stop,True,False,False,False,False,2021,7,10,10,5,True
Machine Stop,Filler,Filling heads,Fault not listed,5.0,finding fobbing head,18,Short Stop,False,False,True,False,False,2021,7,11,13,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),17.0,head 78,18,Breakdown,False,False,True,False,False,2021,7,11,13,6,True
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Gas controller fault.,18,Short Stop,False,False,True,False,False,2021,7,11,14,6,True
Machine Stop,Filler,In-feed scroll,Cans jammed,8.0,Can jammed on infeed scroll.,18,Short Stop,True,False,False,False,False,2021,7,11,18,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),22.0,head 85 washer changed,18,Short Stop,True,False,False,False,False,2021,7,12,0,0,False
Machine Stop,Filler,Door,Fault not listed,4.0,MB Heavy fobbing on start up re drained the bowl.,18,Short Stop,True,False,False,False,False,2021,7,12,22,0,False
Machine Stop,Filler,Filling heads,Fault not listed,240.0,Asset  Care : filler CIP started up late due to issues on previous shift with buffer set. Issues with filler CIP 2 Caps had fallen off causing Acid to drain operator had to contiuously dose acid tank up with water which lowered conductivity and took time,18,Short Stop,False,True,False,False,False,2021,7,13,14,1,False
Machine Stop,Filler,In-feed scroll,Fault not listed,18.0,"cans not coming on through i9nfeed scroll operator investigating, craft called , hieght adjustment setting was switched on on the filler which turns off hydraulic clamping, craft turned off and reset",18,Short Stop,False,True,False,False,False,2021,7,13,18,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),28.0,"underfilling heads found on start up heads 125 and 125, craft repolacing fibre washers DP",18,Short Stop,False,True,False,False,False,2021,7,13,18,1,False
Machine Stop,Filler,In-feed scroll,Cans jammed,20.0,cans gapping,18,Short Stop,False,False,True,False,False,2021,7,13,19,1,False
Machine Stop,Filler,In-feed scroll,Fault not listed,25.0,cans gapping causing fobbing bin full crusher broke,18,Short Stop,False,False,True,False,False,2021,7,13,19,1,False
Machine Stop,Filler,In-feed scroll,Fault not listed,7.0,cans gapping,18,Short Stop,False,False,True,False,False,2021,7,13,19,1,False
Machine Stop,Filler,In-feed scroll,Fault not listed,10.0,technician checking scroll area because of gapping cans and can being released in to filler when can stop turned off,18,Breakdown,False,False,True,False,False,2021,7,13,20,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),23.0,"heads 122, 124 and 125 fobbing (Sam)",18,Breakdown,False,False,True,False,False,2021,7,13,20,1,False
Machine Stop,Filler,Filling heads,Fault not listed,8.0,bin full - tipping in to bag,18,Short Stop,False,False,True,False,False,2021,7,13,21,1,False
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Gas controller fault.,18,Short Stop,False,False,True,False,False,2021,7,14,0,2,False
Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Gas controller fault,18,Short Stop,False,False,True,False,False,2021,7,14,2,2,False
Machine Stop,Filler,Filling heads,Fault not listed,3.0,idenifying fobbing head,18,Short Stop,False,False,True,False,False,2021,7,14,2,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),8.0,Sam -- head 86,18,Short Stop,False,False,True,False,False,2021,7,14,2,2,False
Machine Stop,Filler,Bowl level,Fault not listed,7.0,MB Dumping the bowl on start up due to filler stop standing to long.,18,Short Stop,False,True,False,False,False,2021,7,14,16,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,MB Fobbing head investigation identified head 125. Crafts informed.,18,Short Stop,False,False,False,False,True,2021,7,15,11,3,False
Machine Stop,Filler,In-feed scroll,Cans jammed,25.0,can jammed on scroll damaging all cans entering filler stopped cleared all damaged cans,18,Breakdown,False,True,False,False,False,2021,7,16,21,4,False
Machine Stop,Filler,Filling heads,Fault not listed,9.0,investigating fobbing heads,18,Short Stop,True,False,False,False,False,2021,7,17,8,5,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),9.0,head 82,18,Breakdown,True,False,False,False,False,2021,7,17,9,5,True
Machine Stop,Filler,Main Drive,Fault Not Listed,9.0,MB Filler stopped due to glycol pump fail alarming on brewmax. Brewery side alarm they amended.,18,Short Stop,False,False,False,False,True,2021,7,18,5,6,True
Machine Stop,Filler,Filling heads,Fault not listed,2.0,investigating fobbing head,18,Short Stop,True,False,False,False,False,2021,7,19,21,0,False
Machine Stop,Filler,Filling heads,Fault not listed,25.0,multiple fobbing head sfiller stop starting while indenifying,18,Short Stop,False,False,True,False,False,2021,7,20,14,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),25.0,heads 79 - 98 - 100 - 125 fobbing the most - technician investigating and changing fibre washers,18,Breakdown,False,False,True,False,False,2021,7,20,14,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),12.0,"crafts changed fibre washer on fobbing head 125,",18,Breakdown,True,False,False,False,False,2021,7,20,20,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),11.0,crafts changed fibre washer on fobbing head 77,18,Breakdown,True,False,False,False,False,2021,7,20,20,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),29.0,changing fibre washer head 79 and 100,18,Breakdown,True,False,False,False,False,2021,7,20,20,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),39.0,"crafts adjusted cam 17,and checking heads 124 and 126 and changed fibre washers",18,Breakdown,True,False,False,False,False,2021,7,20,21,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),55.0,crafts changing complete head 125 as it is still fobbing after fibre washer had already been changed.,18,Breakdown,True,False,False,False,False,2021,7,21,0,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),7.0,crafts changed fibre washer on fobbing head 99,18,Short Stop,True,False,False,False,False,2021,7,21,0,2,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),39.0,crafts changing complete head 100 keeps fobbing after fibre washer had been changed.,18,Breakdown,True,False,False,False,False,2021,7,21,2,2,False
Machine Stop,Filler,Filling heads,Fault not listed,7.0,identifying fobbing heads,18,Short Stop,False,False,True,False,False,2021,7,23,3,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),15.0,Heads 77 and 78,18,Breakdown,False,False,True,False,False,2021,7,23,3,4,False
Machine Stop,Filler,Main Drive,Fault not listed,25.0,"stopped at the filler after emptying out line  for end of weeks plan,to leave a gap in the pasteuriser,keeps going on buildback",18,Short Stop,False,False,False,False,True,2021,7,25,22,6,True
Machine Stop,Filler,Tappet chain,Fault not listed,22.0,cans crushed,18,Short Stop,False,False,False,False,True,2021,7,27,1,1,False
Machine Stop,Filler,Channel pressure,Pressure drop,6.0,bowl pressure dropped had to drain bowl on run out and start again,18,Short Stop,False,False,False,False,True,2021,7,27,1,1,False
Machine Stop,Filler,Bowl level,Level Control,6.0,level keeps dropping to 60 after start up.,18,Short Stop,False,False,True,False,False,2021,7,27,14,1,False
Machine Stop,Filler,Filling heads,Fault not listed,8.0,Froffing heads. Stopped to clear air and bang washer.,18,Short Stop,False,False,True,False,False,2021,7,27,14,1,False
Machine Stop,Filler,Main Drive,Fault Not Listed,2.0,Gs controller fault.,18,Short Stop,False,False,True,False,False,2021,7,28,11,2,False
Machine Stop,Filler,Main Drive,Fault Not Listed,3.0,Gsa controller fault.,18,Short Stop,False,False,True,False,False,2021,7,28,13,2,False
Machine Stop,Filler,Main Drive,Fault Not Listed,6.0,Gas controller fault.,18,Short Stop,False,False,True,False,False,2021,7,30,2,4,False
Machine Stop,Filler,Channel pressure,Fault not listed,7.0,Gas controler falut.,18,Short Stop,False,False,True,False,False,2021,7,31,2,5,True
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),14.0,"crafts changed fibre washers on fobbing heads 123,124",18,Breakdown,False,False,False,False,True,2021,8,1,7,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),10.0,crafts changed fibre washer on fobbing head 103,18,Breakdown,False,False,False,False,True,2021,8,1,8,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),4.0,stop filler to identfy fobbing head 81 called crafts out.,18,Short Stop,False,False,False,False,True,2021,8,1,12,6,True
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),14.0,"crafts in attendance changing fibre washers,on fobbing heads 78,80",18,Breakdown,False,False,False,False,True,2021,8,1,12,6,True
